geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
421010074003000,1270,Southwest Schuylkill,,160,66,4260000
421010074003001,1270,Southwest Schuylkill,,150,63,4260000
421010074003002,1270,Southwest Schuylkill,,174,66,4260000
421010074003003,1270,Southwest Schuylkill,,132,54,4260000
421010074003004,1270,Southwest Schuylkill,,0,0,4260000
421010074003005,1270,Southwest Schuylkill,,139,55,4260000
421010074003006,1270,Southwest Schuylkill,,0,0,4260000
421010074003007,1270,Southwest Schuylkill,,119,45,4260000
421010074004006,1270,Southwest Schuylkill,,112,48,4260000
421010074004007,1270,Southwest Schuylkill,,167,62,4260000
421010074004008,1270,Southwest Schuylkill,,190,65,4260000
421010074004009,1270,Southwest Schuylkill,,98,52,4260000
421010074004010,1270,Southwest Schuylkill,,99,47,4260000
421010074004011,1270,Southwest Schuylkill,,53,30,4260000
421010074004012,1270,Southwest Schuylkill,,46,25,4260000
421010074005000,1270,Southwest Schuylkill,,75,76,4260000
421010074005001,1270,Southwest Schuylkill,,2,2,4260000
421010074005002,1270,Southwest Schuylkill,,31,10,4260000
421010074005003,1270,Southwest Schuylkill,,66,44,4260000
421010074005004,1270,Southwest Schuylkill,,104,43,4260000
421010074005005,1270,Southwest Schuylkill,,167,51,4260000
421010074005006,1270,Southwest Schuylkill,,86,33,4260000
421010074005007,1270,Southwest Schuylkill,,89,37,4260000
421010074005008,1270,Southwest Schuylkill,,105,36,4260000
421010074005009,1270,Southwest Schuylkill,,0,0,4260000
421010077002001,1270,Southwest Schuylkill,,298,41,4260000
421010077002002,1270,Southwest Schuylkill,,91,37,4260000
421010077002004,1270,Southwest Schuylkill,,146,72,4260000
421010077002005,1270,Southwest Schuylkill,,133,62,4260000
421010077002006,1270,Southwest Schuylkill,,42,19,4260000
421010369002030,1270,Southwest Schuylkill,,0,0,4260000
421010369002031,1270,Southwest Schuylkill,,0,0,4260000
421010369002032,1270,Southwest Schuylkill,,0,0,4260000
421010013005034,1152,Grays Ferry,,0,0,4260000
421010013005035,1152,Grays Ferry,,0,0,4260000
421010013005039,1152,Grays Ferry,,0,0,4260000
421010020002000,1152,Grays Ferry,,67,27,4260000
421010020002001,1152,Grays Ferry,,0,2,4260000
421010020002002,1152,Grays Ferry,,53,24,4260000
421010020002003,1152,Grays Ferry,,31,19,4260000
421010020002004,1152,Grays Ferry,,13,7,4260000
421010020002005,1152,Grays Ferry,,46,28,4260000
421010020002006,1152,Grays Ferry,,27,22,4260000
421010020002007,1152,Grays Ferry,,43,32,4260000
421010020002008,1152,Grays Ferry,,72,37,4260000
421010020002009,1152,Grays Ferry,,35,18,4260000
421010020002010,1152,Grays Ferry,,36,20,4260000
421010020002011,1152,Grays Ferry,,74,31,4260000
421010020002012,1152,Grays Ferry,,66,31,4260000
421010020002013,1152,Grays Ferry,,29,20,4260000
421010032004003,1152,Grays Ferry,,0,0,4260000
421010032004004,1152,Grays Ferry,,25,12,4260000
421010032004005,1152,Grays Ferry,,71,40,4260000
421010032004006,1152,Grays Ferry,,63,31,4260000
421010032004007,1152,Grays Ferry,,0,0,4260000
421010032004014,1152,Grays Ferry,,39,19,4260000
421010032004015,1152,Grays Ferry,,70,37,4260000
421010032004016,1152,Grays Ferry,,114,37,4260000
421010032005003,1152,Grays Ferry,,0,0,4260000
421010032005004,1152,Grays Ferry,,64,25,4260000
421010032005005,1152,Grays Ferry,,0,0,4260000
421010032005006,1152,Grays Ferry,,0,0,4260000
421010032006000,1152,Grays Ferry,,102,44,4260000
421010032006001,1152,Grays Ferry,,108,41,4260000
421010032006002,1152,Grays Ferry,,111,51,4260000
421010032006003,1152,Grays Ferry,,76,43,4260000
421010032006004,1152,Grays Ferry,,92,48,4260000
421010032006005,1152,Grays Ferry,,113,53,4260000
421010032006006,1152,Grays Ferry,,34,14,4260000
421010032006007,1152,Grays Ferry,,125,46,4260000
421010032006008,1152,Grays Ferry,,147,47,4260000
421010032006009,1152,Grays Ferry,,0,0,4260000
421010033001000,1152,Grays Ferry,,136,52,4260000
421010033001001,1152,Grays Ferry,,117,55,4260000
421010033001002,1152,Grays Ferry,,117,54,4260000
421010033001003,1152,Grays Ferry,,119,55,4260000
421010033001004,1152,Grays Ferry,,132,55,4260000
421010033001005,1152,Grays Ferry,,109,48,4260000
421010033001006,1152,Grays Ferry,,143,52,4260000
421010033001007,1152,Grays Ferry,,161,46,4260000
421010033001008,1152,Grays Ferry,,101,50,4260000
421010033001009,1152,Grays Ferry,,135,57,4260000
421010033001010,1152,Grays Ferry,,89,32,4260000
421010033001011,1152,Grays Ferry,,140,51,4260000
421010033001012,1152,Grays Ferry,,119,45,4260000
421010033001013,1152,Grays Ferry,,42,39,4260000
421010033001014,1152,Grays Ferry,,137,49,4260000
421010033002000,1152,Grays Ferry,,0,0,4260000
421010033002001,1152,Grays Ferry,,0,0,4260000
421010033002002,1152,Grays Ferry,,0,0,4260000
421010033002003,1152,Grays Ferry,,12,4,4260000
421010033002004,1152,Grays Ferry,,0,0,4260000
421010033002005,1152,Grays Ferry,,0,0,4260000
421010033002006,1152,Grays Ferry,,0,0,4260000
421010033002007,1152,Grays Ferry,,0,0,4260000
421010033002008,1152,Grays Ferry,,0,0,4260000
421010033002009,1152,Grays Ferry,,0,0,4260000
421010033002010,1152,Grays Ferry,,0,0,4260000
421010033002011,1152,Grays Ferry,,0,0,4260000
421010033002012,1152,Grays Ferry,,0,0,4260000
421010033002013,1152,Grays Ferry,,0,0,4260000
421010033002014,1152,Grays Ferry,,0,0,4260000
421010033002015,1152,Grays Ferry,,0,0,4260000
421010033002016,1152,Grays Ferry,,0,0,4260000
421010033002017,1152,Grays Ferry,,0,0,4260000
421010033002018,1152,Grays Ferry,,0,0,4260000
421010033002019,1152,Grays Ferry,,8,3,4260000
421010033002020,1152,Grays Ferry,,0,0,4260000
421010033002021,1152,Grays Ferry,,2,0,4260000
421010033002022,1152,Grays Ferry,,26,23,4260000
421010033002023,1152,Grays Ferry,,30,17,4260000
421010033002024,1152,Grays Ferry,,0,0,4260000
421010033002025,1152,Grays Ferry,,0,0,4260000
421010033002026,1152,Grays Ferry,,45,29,4260000
421010033002027,1152,Grays Ferry,,41,24,4260000
421010033002028,1152,Grays Ferry,,0,0,4260000
421010033002029,1152,Grays Ferry,,0,0,4260000
421010033002031,1152,Grays Ferry,,44,27,4260000
421010033002032,1152,Grays Ferry,,42,29,4260000
421010033002033,1152,Grays Ferry,,75,41,4260000
421010033002034,1152,Grays Ferry,,0,0,4260000
421010033002035,1152,Grays Ferry,,0,0,4260000
421010033002036,1152,Grays Ferry,,0,0,4260000
421010033002037,1152,Grays Ferry,,13,8,4260000
421010033002038,1152,Grays Ferry,,34,22,4260000
421010033002039,1152,Grays Ferry,,0,0,4260000
421010033002040,1152,Grays Ferry,,0,0,4260000
421010033002041,1152,Grays Ferry,,0,0,4260000
421010033002042,1152,Grays Ferry,,9,5,4260000
421010033002043,1152,Grays Ferry,,0,0,4260000
421010033002044,1152,Grays Ferry,,0,0,4260000
421010033002045,1152,Grays Ferry,,47,21,4260000
421010033002046,1152,Grays Ferry,,79,39,4260000
421010033002047,1152,Grays Ferry,,74,46,4260000
421010033002048,1152,Grays Ferry,,77,38,4260000
421010033002049,1152,Grays Ferry,,62,33,4260000
421010033002050,1152,Grays Ferry,,12,16,4260000
421010033002051,1152,Grays Ferry,,4,3,4260000
421010033002052,1152,Grays Ferry,,3,2,4260000
421010033002053,1152,Grays Ferry,,37,22,4260000
421010033002054,1152,Grays Ferry,,74,8,4260000
421010033002055,1152,Grays Ferry,,0,0,4260000
421010033002056,1152,Grays Ferry,,0,0,4260000
421010033002057,1152,Grays Ferry,,0,0,4260000
421010033002058,1152,Grays Ferry,,0,0,4260000
421010033002059,1152,Grays Ferry,,70,31,4260000
421010033002060,1152,Grays Ferry,,91,36,4260000
421010033002061,1152,Grays Ferry,,0,0,4260000
421010033003000,1152,Grays Ferry,,106,45,4260000
421010033003001,1152,Grays Ferry,,62,29,4260000
421010033003002,1152,Grays Ferry,,89,41,4260000
421010033003003,1152,Grays Ferry,,85,37,4260000
421010033003004,1152,Grays Ferry,,79,35,4260000
421010033003005,1152,Grays Ferry,,67,33,4260000
421010033003006,1152,Grays Ferry,,126,43,4260000
421010033003007,1152,Grays Ferry,,77,35,4260000
421010033003008,1152,Grays Ferry,,77,34,4260000
421010033004000,1152,Grays Ferry,,0,0,4260000
421010033004001,1152,Grays Ferry,,39,18,4260000
421010033004002,1152,Grays Ferry,,0,0,4260000
421010033004003,1152,Grays Ferry,,35,13,4260000
421010033004004,1152,Grays Ferry,,238,101,4260000
421010033004005,1152,Grays Ferry,,83,46,4260000
421010033004006,1152,Grays Ferry,,46,23,4260000
421010033004007,1152,Grays Ferry,,0,0,4260000
421010033004008,1152,Grays Ferry,,0,0,4260000
421010033004009,1152,Grays Ferry,,85,44,4260000
421010033004010,1152,Grays Ferry,,64,37,4260000
421010033005000,1152,Grays Ferry,,54,27,4260000
421010033005001,1152,Grays Ferry,,54,21,4260000
421010033005002,1152,Grays Ferry,,98,45,4260000
421010033005003,1152,Grays Ferry,,97,51,4260000
421010033005004,1152,Grays Ferry,,2,0,4260000
421010033005005,1152,Grays Ferry,,101,50,4260000
421010033005006,1152,Grays Ferry,,114,52,4260000
421010033005007,1152,Grays Ferry,,72,34,4260000
421010033005008,1152,Grays Ferry,,67,33,4260000
421010033005009,1152,Grays Ferry,,0,0,4260000
421010033005010,1152,Grays Ferry,,88,48,4260000
421010033005011,1152,Grays Ferry,,107,47,4260000
421010033005012,1152,Grays Ferry,,93,42,4260000
421010033005013,1152,Grays Ferry,,96,38,4260000
421010033006000,1152,Grays Ferry,,0,0,4260000
421010033006001,1152,Grays Ferry,,124,42,4260000
421010033006002,1152,Grays Ferry,,83,40,4260000
421010033006003,1152,Grays Ferry,,80,42,4260000
421010033006004,1152,Grays Ferry,,112,43,4260000
421010033006005,1152,Grays Ferry,,97,43,4260000
421010033006006,1152,Grays Ferry,,114,39,4260000
421010033006007,1152,Grays Ferry,,102,47,4260000
421010033006008,1152,Grays Ferry,,134,48,4260000
421010033006009,1152,Grays Ferry,,107,48,4260000
421010036001000,1152,Grays Ferry,,111,54,4260000
421010036001001,1152,Grays Ferry,,122,55,4260000
421010036001002,1152,Grays Ferry,,63,27,4260000
421010036001003,1152,Grays Ferry,,0,0,4260000
421010036001004,1152,Grays Ferry,,100,87,4260000
421010036001005,1152,Grays Ferry,,64,43,4260000
421010036001006,1152,Grays Ferry,,78,42,4260000
421010036001007,1152,Grays Ferry,,107,45,4260000
421010036001008,1152,Grays Ferry,,113,46,4260000
421010036001009,1152,Grays Ferry,,103,45,4260000
421010036001010,1152,Grays Ferry,,38,22,4260000
421010036001011,1152,Grays Ferry,,111,46,4260000
421010036001012,1152,Grays Ferry,,139,42,4260000
421010036001013,1152,Grays Ferry,,110,45,4260000
421010036001014,1152,Grays Ferry,,133,45,4260000
421010036001015,1152,Grays Ferry,,133,47,4260000
421010036001016,1152,Grays Ferry,,0,0,4260000
421010036001017,1152,Grays Ferry,,39,17,4260000
421010036001018,1152,Grays Ferry,,130,45,4260000
421010036001019,1152,Grays Ferry,,115,44,4260000
421010036001020,1152,Grays Ferry,,0,0,4260000
421010036001021,1152,Grays Ferry,,0,0,4260000
421010036001022,1152,Grays Ferry,,0,0,4260000
421010036001023,1152,Grays Ferry,,0,0,4260000
421010036001024,1152,Grays Ferry,,0,0,4260000
421010036001025,1152,Grays Ferry,,0,0,4260000
421010036001026,1152,Grays Ferry,,0,0,4260000
421010036001027,1152,Grays Ferry,,4,1,4260000
421010036001028,1152,Grays Ferry,,110,33,4260000
421010036002000,1152,Grays Ferry,,0,0,4260000
421010036002001,1152,Grays Ferry,,0,0,4260000
421010036002002,1152,Grays Ferry,,119,44,4260000
421010036002003,1152,Grays Ferry,,119,42,4260000
421010036002004,1152,Grays Ferry,,0,0,4260000
421010036002005,1152,Grays Ferry,,0,0,4260000
421010036002006,1152,Grays Ferry,,63,24,4260000
421010036002007,1152,Grays Ferry,,125,43,4260000
421010036002008,1152,Grays Ferry,,69,22,4260000
421010036002009,1152,Grays Ferry,,67,24,4260000
421010036002010,1152,Grays Ferry,,0,0,4260000
421010036002011,1152,Grays Ferry,,60,20,4260000
421010036002012,1152,Grays Ferry,,102,34,4260000
421010036002013,1152,Grays Ferry,,116,48,4260000
421010036002014,1152,Grays Ferry,,220,84,4260000
421010036002015,1152,Grays Ferry,,97,36,4260000
421010036002016,1152,Grays Ferry,,0,0,4260000
421010036003000,1152,Grays Ferry,,0,0,4260000
421010036003001,1152,Grays Ferry,,0,0,4260000
421010036003002,1152,Grays Ferry,,0,0,4260000
421010036003003,1152,Grays Ferry,,88,32,4260000
421010036003004,1152,Grays Ferry,,6,5,4260000
421010036003005,1152,Grays Ferry,,105,52,4260000
421010036003006,1152,Grays Ferry,,107,52,4260000
421010036003007,1152,Grays Ferry,,54,31,4260000
421010036003008,1152,Grays Ferry,,0,0,4260000
421010036003009,1152,Grays Ferry,,47,16,4260000
421010036003010,1152,Grays Ferry,,0,0,4260000
421010036003011,1152,Grays Ferry,,119,38,4260000
421010036003012,1152,Grays Ferry,,86,34,4260000
421010036003013,1152,Grays Ferry,,94,34,4260000
421010036003014,1152,Grays Ferry,,434,307,4260000
421010036003015,1152,Grays Ferry,,108,34,4260000
421010036003016,1152,Grays Ferry,,128,37,4260000
421010036003017,1152,Grays Ferry,,0,0,4260000
421010036003018,1152,Grays Ferry,,115,34,4260000
421010036003019,1152,Grays Ferry,,125,40,4260000
421010036003020,1152,Grays Ferry,,113,38,4260000
421010036003021,1152,Grays Ferry,,117,37,4260000
421010036003022,1152,Grays Ferry,,137,36,4260000
421010036003023,1152,Grays Ferry,,35,7,4260000
421010036003024,1152,Grays Ferry,,1,1,4260000
421010036003025,1152,Grays Ferry,,14,10,4260000
421010036003026,1152,Grays Ferry,,66,39,4260000
421010036003027,1152,Grays Ferry,,84,36,4260000
421010036003028,1152,Grays Ferry,,0,0,4260000
421010036003029,1152,Grays Ferry,,0,0,4260000
421010036003030,1152,Grays Ferry,,82,29,4260000
421010036003031,1152,Grays Ferry,,0,0,4260000
421010036003032,1152,Grays Ferry,,0,0,4260000
421010036003033,1152,Grays Ferry,,0,0,4260000
421010036003034,1152,Grays Ferry,,7,5,4260000
421010036003035,1152,Grays Ferry,,9,4,4260000
421010036003036,1152,Grays Ferry,,25,21,4260000
421010036003037,1152,Grays Ferry,,55,36,4260000
421010036003038,1152,Grays Ferry,,0,0,4260000
421010036003039,1152,Grays Ferry,,0,0,4260000
421010036003040,1152,Grays Ferry,,0,0,4260000
421010036003041,1152,Grays Ferry,,24,14,4260000
421010036003042,1152,Grays Ferry,,0,0,4260000
421010036004000,1152,Grays Ferry,,0,0,4260000
421010036004001,1152,Grays Ferry,,161,55,4260000
421010036004002,1152,Grays Ferry,,11,4,4260000
421010036004003,1152,Grays Ferry,,43,24,4260000
421010036004004,1152,Grays Ferry,,0,0,4260000
421010036004005,1152,Grays Ferry,,92,76,4260000
421010036004006,1152,Grays Ferry,,62,21,4260000
421010036004007,1152,Grays Ferry,,51,22,4260000
421010036004008,1152,Grays Ferry,,52,22,4260000
421010036004009,1152,Grays Ferry,,0,0,4260000
421010036004010,1152,Grays Ferry,,96,24,4260000
421010036004011,1152,Grays Ferry,,0,0,4260000
421010036004012,1152,Grays Ferry,,102,36,4260000
421010036004013,1152,Grays Ferry,,64,19,4260000
421010036004014,1152,Grays Ferry,,152,43,4260000
421010036004015,1152,Grays Ferry,,98,38,4260000
421010036004016,1152,Grays Ferry,,101,38,4260000
421010036004017,1152,Grays Ferry,,93,37,4260000
421010036004018,1152,Grays Ferry,,80,33,4260000
421019809001000,1152,Grays Ferry,,0,0,4260000
421019809001001,1152,Grays Ferry,,0,0,4260000
421019809001002,1152,Grays Ferry,,0,0,4260000
421019809001003,1152,Grays Ferry,,0,0,4260000
421019809001004,1152,Grays Ferry,,7,3,4260000
421019809001005,1152,Grays Ferry,,0,0,4260000
421019809001006,1152,Grays Ferry,,0,0,4260000
421019809001008,1152,Grays Ferry,,0,0,4260000
421019809001009,1152,Grays Ferry,,0,0,4260000
421019809001010,1152,Grays Ferry,,0,0,4260000
421019809001011,1152,Grays Ferry,,0,0,4260000
421019809001012,1152,Grays Ferry,,0,0,4260000
421019809001013,1152,Grays Ferry,,0,0,4260000
421019809001014,1152,Grays Ferry,,0,0,4260000
421019809001015,1152,Grays Ferry,,0,0,4260000
421019809001016,1152,Grays Ferry,,0,0,4260000
421019809001017,1152,Grays Ferry,,0,0,4260000
421019809001018,1152,Grays Ferry,,0,0,4260000
421019809001019,1152,Grays Ferry,,0,0,4260000
421019809001020,1152,Grays Ferry,,0,0,4260000
421019809001021,1152,Grays Ferry,,0,0,4260000
421010103001006,1278,Mill Creek,,140,66,4260000
421010103001007,1278,Mill Creek,,101,41,4260000
421010103001008,1278,Mill Creek,,11,3,4260000
421010103001009,1278,Mill Creek,,31,15,4260000
421010103001010,1278,Mill Creek,,60,24,4260000
421010103001011,1278,Mill Creek,,149,62,4260000
421010103001012,1278,Mill Creek,,128,69,4260000
421010103002007,1278,Mill Creek,,113,57,4260000
421010103002008,1278,Mill Creek,,116,54,4260000
421010103002009,1278,Mill Creek,,5,6,4260000
421010103002010,1278,Mill Creek,,57,38,4260000
421010103002011,1278,Mill Creek,,112,47,4260000
421010103002012,1278,Mill Creek,,13,5,4260000
421010104001000,1278,Mill Creek,,58,28,4260000
421010104001001,1278,Mill Creek,,45,23,4260000
421010104001002,1278,Mill Creek,,98,49,4260000
421010104001003,1278,Mill Creek,,84,40,4260000
421010104001004,1278,Mill Creek,,58,24,4260000
421010104001005,1278,Mill Creek,,82,45,4260000
421010104001006,1278,Mill Creek,,110,50,4260000
421010104001007,1278,Mill Creek,,0,0,4260000
421010104002000,1278,Mill Creek,,148,73,4260000
421010104002001,1278,Mill Creek,,285,128,4260000
421010104002002,1278,Mill Creek,,105,48,4260000
421010104002003,1278,Mill Creek,,126,57,4260000
421010104002004,1278,Mill Creek,,61,26,4260000
421010104003000,1278,Mill Creek,,152,66,4260000
421010104003001,1278,Mill Creek,,58,25,4260000
